start	end	text
4980	895720	Los geht's. In den Sturm. Kann gut sein, ja. Bevor wir hier, also Ghalrixtho sagt dann auch, nachdem Kaelum und Komaru da ihr Dialog beendet haben, bevor wir irgendwo hingehen, müssen wir erst die Turbot wieder startklar kriegen.
1043320	1053830	Sieht man den Sternenzerstörer noch irgendwo? Den Sternenzerstörer, sieht man den auch irgendwo?
1080930	1091860	Rexo zeigt auf den Punkt von dem Lambda-Schnüffel. Das sieht nicht gut aus. Vielleicht müssen wir sofort hier weg mit der Brill.
1091860	1251420	Was für Sensormöglichkeiten haben wir denn auf der Brille aktuell mit dem ausgeschalteten Kommunikationsturm? Also ich würde irgendwie mal gucken, ob das irgendwie eine Möglichkeit hat, Lebenszeichensignaturen zu detektieren auf dem Schiff, dass wir eine Idee haben, wie viel da drauf sind.
1251420	1279200	dann möchte ich den, wenn ich den Atomreaktor starte,
1279440	1282320	dann würde ich den mal
1282320	1286480	von der Leistung her so weit runterdrehen, wie es geht,
1286800	1293110	bevor ich den anmache und dann starten und dann mal
1293110	1296190	gucken, was er mir für Sensorik
1296190	1300530	Möglichkeiten gibt. Und ich würde auch,
1304720	1307000	wenn wir wirklich hierbleiben
1307000	1310600	und versuche die zu überwältigen, dann würde ich versuchen zu modifizieren,
1310600	1320600	dass der auf Knopfdruck auf große Störungssignale, also die Frequenz quasi jammt,
1321320	1328460	damit der Lambda-Shuttle im Idealfall keine Kommunikation mehr nach außen geben kann.
1389690	1396770	Herr Rix, so entrutscht ein leichtes Anerkennendes, so ein unglaubliches Kopfschütteln.
1397030	1402390	die Signalwerte da durchgeht und das realisiert,
1402630	1406770	was das alles mit dem Kommunikationsturm da machen kann.
1407670	1410250	Ja, und dann, wie gesagt,
1419260	1466700	wie gesagt, erst mal diesen Lebenssignatur-Scan durchlaufen lassen
1466700	1470240	und wenn ich mich da drauf ausschalten kann, natürlich dann auch mal
1470240	1509160	zuhören, was da passiert. Du redest jetzt von dem
1509160	1511540	von dem Ding, was das SOS abgeben.
1511920	1570240	Okay. Okay, und was ist da
1570240	1573080	also, was hat die für eine Kennung? Ist das eine imperiale Kennung oder
1573080	1611580	irgendwas anderes? Black Sun oder? Okay.
1615100	1645600	Und bei dem Shuttle? Ja.
1646660	1648960	Ich möchte gerne den Einsatzbefehl lesen, ob die zu uns kommen.
1673750	1711760	Okay. Aber auf den Koordinaten
1711760	1727100	sehe ich bei unserem Radar nichts. Also ich
1727100	1729540	gucke mal, dass ich die Koordinaten irgendwie
1729540	1732260	auf unserem Bordcomputer speichere.
1733780	1741160	Und dann würde ich die Bewaffnung noch prüfen oder gucken, was das für Besitzer sind.
1741220	1744140	Das Sturmtruppen, die da drauf sind oder was sind das für Crewmitglieder?
1824270	1842140	Also Karl-Rix, du zeigst auf die Ergebnisse dann.
1842820	1847660	Also das Lambda-Shuttle ist anscheinend mit sechs Crewmitgliedern ausgestattet.
1847660	1853280	Die zwei Piloten, drei Scout-Truppler und anscheinend schaut Captain Nero direkt bei uns vorbei.
1853280	1862020	und sie wollen hier zu denen zu der ich zeige auf die abgestürzte also vermutlich abgestürzte
1862020	1866480	rettungskapsel dort in als nächstes werden sie wahrscheinlich bei uns vorbeischauen und dann
1866480	1880490	versuchen wir auch noch so eine basaltformation also wir können darauf einstellen wie meinst du
1880490	1893460	also das lander shuttle ist ziemlich stark bewaffnet ich weiß nicht wie du dir das
1893460	1900980	das vorstellt, sie zu sprengen.
1901980	1975880	Wie weit ist die Kapsel
1975880	2010160	denn eigentlich von uns weg? Kumaro, bist du dir
2010160	2011520	sicher, dass wir da unten auch noch atmen können?
2047020	2047700	Vielleicht können ja
2047700	2050700	Vanira
2050700	2052620	und Doktor Rat
2052620	2054840	irgendwas zusammenschustern
2054840	2056100	für Ganten in der Zeit.
2057540	2058000	Also, ey,
2058280	2064360	wollen wir die Signale jetzt schon
2064360	2065620	stören, wenn wir da runtergehen?
2065620	2067440	Also, wir sollten da nicht runtergehen,
2067880	2069520	ohne uns
2069520	2071340	eine gewisse Sicherheit zu verschaffen,
2071340	2106880	dass sie nicht noch mehr Hilfe holen. Hatte das Lambda-Shuttle nur Schilde oder auch Panzerung?
2107700	2144250	Stand das da in der Ausrüstung? Gut, dann hast du das Shuttle lahmgelegt und dann funken sie halt nach Hilfe.
2151900	2158340	Wir könnten den Kommunikationsteam-Turm hier zur Störung der Kommunikation einsetzen.
2160520	2168760	Die Frage ist, so wie ich das einschätzen kann, können sie dann nicht mehr andere kontaktieren.
2168760	2175780	Ja, das sollte das schöne Stück ja auch hinkriegen.
2176560	2178840	Ah, die Frage ist, ob wir das direkt machen.
2180420	2182760	Die brauchen wahrscheinlich noch so 10 Minuten oder so zu dem...
2193620	2196740	Ja, wenn es geklappt hat, dann wirst du nichts mehr von mir hören.
2201140	2203200	Ich werde nicht gezielt, nur...
2205440	2209720	Wenn wir die Kommunikation hier jammen, dann wird sie für alle gejammt sein.
2229200	2231940	Ja, wir können was Nahfunkmäßiges freilassen.
2231940	2235840	Wenn wir halt größere Sachen freilassen, dann werden sie die detektieren und darüber funken.
2236300	2243430	Das heißt, du willst da alleine hingehen?
2255610	2256510	Was heißt zum Turm hin?
2257510	2275420	Also der...
2275420	2275600	Ja.
2306830	2307670	Kjellum, was machst du?
2311540	2312480	Kjellum, was machst du?
2319650	2326030	Dann machen wir es so, dass ich den Störsender auf in 10 Minuten einstelle und wir zu dritt gehen.
2332440	2333960	Was haben wir denn an Ausrüstung eigentlich?
2334020	2336260	Haben wir die Ausrüstung, die in unserem Charakterbogen steht?
2358700	2362920	Und hatten wir nochmal irgendwie eine Rast oder so zwischendurch?
2362920	2747950	auch nicht werden sagt bürger fast erstört ja da kann man auch mal eine stufe für kriegen okay so
2747950	2910610	wartet darauf was kummer macht aber ich habe mich infiltrieren hier sind draußen wir haben
2910610	2939230	wir vier rausgehen sehen ja und drinnen sitzen nur noch die beiden piloten wie weit sind die
2939230	2950200	denn von uns eigentlich weg wie weit sind die denn von gall rix und kumaro kälte um ist wahrscheinlich
2950200	3012590	bei mir auch geblieben weg ich würde also ich würde abwarten was kumaro macht dabei eben
3012590	3021530	ziehen mein leid blasse und halt schon mal in anschlag gehen und auf die vier da unten zielen
3021530	3028430	dass wenn da was passiert, ich vielleicht eine gute Möglichkeit habe, noch direkt mit einzuholen.
3606740	3671800	Also Galrixo versucht auch, nicht unbedingt schnell, sondern eher unauffällig, aber auch näher ranzukommen,
3671900	3674920	weil bisher haben die vier ja Komaru anscheinend noch nicht entdeckt.
3675720	3680700	Und Galrixo geht davon aus, dass Komaros Plan mit dem Schiff aufgeht.
3680700	3682760	und deswegen ignoriere ich das
3682760	3684440	mehr und versuche
3684440	3686780	besser in Schussreichweite für die
3686780	3688560	vier Scouts und die
3688560	3689980	Käpt'n da zu kommen.
3692080	3693100	Eher so,
3693380	3695640	vielleicht auch, dass sie nicht unbedingt mitkriegen, wo ich
3695640	3696780	mich da durchs Gebüsch wühle.
3697380	3744990	Wie weit ist der weg?
3751890	3754030	Was für eine Entfernung ist
3754030	3754470	der ungefähr?
3755670	3757550	Unter 100 Meter.
