start	end	text
198060	208900	Also wenige Augenblick je nach dem Tüt steht Komaru schon da, nur in Hose, ansonsten unbekleidet. Ist was los? Ist was los? Endlich.
211760	213940	Oh ja, immer schön.
265010	364450	Ja, hoffentlich.
503120	508320	Also es waren Invasionsschiffe mit Bodentruppen, die sie transportiert haben.
733460	734960	Wer will heute mitspielen?
737010	738490	Jetzt mach mal einen Charakter.
738490	844350	Also Kumaro ist ja gleich beim ersten Alarm auf die Brücke, weil er sich gefreut hat, dass endlich was los ist, weil er sich schon sehr gelangweilt hat. Und kriege ich jetzt den Hilferuf mit, den imperialen? Oder wahrscheinlich nicht. Ja, ja, ich ruhe mich aus, passt schon.
844350	1318640	wollen wir ihn denn ausbeten ich fragte rieckst du mal was für eine hilfe wollen die denn von uns
1318640	1342820	und du willst du überhaupt etwas sagen dass uns einfach abhauen sonst bekommen die nur mehr
1342820	1697220	informationen das nicht nur ich war ab was die spezialisten machen was ist denn die schwarze
1697220	1756360	ist das irgendeine Inquisitionseinrichtung? Verbrecher? Mit solchen Schiffen? Mit so einem Schiff? Also ich bin dafür, so blöd es sich anhört, dass wir das imperiale Schiff unterstützen. Das ist echt eine Wahl zwischen Pest und Cholera, aber wie geht das? Also mir wäre es lieber festen Boden unter den Füßen zu haben, das schon.
1756360	1825340	Das Problem ist, wenn wir dem Imperium helfen und sie gewinnen, dann dürfen wir an Bord kommen und sie bedanken sich bei uns und dann gibt es Ärger.
1826120	1839380	Wenn wir ihnen nicht helfen und uns verdrücken und sie die schwarze Sonne besiegen, dann sind wir vielleicht sicher und können hinterher abhauen.
1839380	1845660	Wenn wir unterstützende Piraten gewinnen, haben wir auch ein großes Problem.
1846740	1850880	Eigentlich sind alle Varianten blöd, aber ich würde trotzdem dem Schwarzen Saar nicht helfen.
1852100	1854080	Wenn du denkst, wir können landen, wäre mir das lieb.
1860580	1862020	Dann los, machen wir nicht lange rum.
1894680	1899640	Ich habe Kippenhorst verstanden und habe gleich ganz gut angenehm gesagt, dass du es rauchen kannst.
1902800	2709720	Ich mache dir im Namen alle Ehre.
2802180	2937220	Was ist denn los mit dir? Wovon sterilisieren?
2938600	3541600	Hans Bonder, denkt das was?
3791540	3794980	Ich hätte ja gesagt, wenn wir den Planeten anfliegen,
3795160	3800440	das hätte die Black Sun wahrscheinlich abgelenkt.
3800600	3802860	Sie haben ja explizit davor gewarnt.
3803140	3805900	Aber wenn jetzt ohnehin schon hunderte von Schiffen dahin sausen
3805900	3810540	und abgeschossen werden, ist das auch kein sinnvolles Manöver.
3822720	3832200	Freizeiten. Warum?
3849180	3855800	Der Black Sun, da bin ich überhaupt nicht dafür.
3855800	3900230	wenn sich gegenseitig auslöschen ist, dass das allerbeste was passieren kann. Wie können wir das? Also die Menschen löschen sich gegenseitig aus. Also wie auch immer, ich bin auf jeden Fall dafür, dass Möglichkeit beide drauf gehen.
3900230	3938740	Irgendwas ist mit mir komisch. Ich gehe mal hin und lege mal die Katze schwer auf die Schulter.
3938740	3973080	Ganten, alles in Ordnung. Mach die Geste bitte noch mal, weil ich war gerade auf der Eintritt und ich sehe das so nicht.
3973780	3991450	Meine Kamera ist eingefroren. Es kommt mir total nicht nach Ganten vor.
3991450	4051620	Ich sag mal, ich lass die Tatzen noch auf seiner Schulter und schau Ganten dann an und sag relativ laut, glaubst du, dass Galadix uns verraten will? Warum sollte er das? Das können wir sowohl, die Frage ist nur, was kommt dabei raus? Die Chance für was?
4051620	4373030	Aber wer schreibt sie am Schiff eigentlich Rettungskapseln? Stimmt ja. Gallum ist hinten. Also bei uns ist der Turbulencer. Ist der in der Mitte des Schiffs, der Turbulencer? Ah ja, da steht es genau. Okay.
