start	end	text
4980	21490	Hallo, Craig. Ja. Deswegen können wir auch nur alle acht Wochen spielen.
112930	119770	mal ein studentchen von mir dann war ein hibi von mir dann irgendwann habe ich mir gedacht er zockt
119770	125470	ja auch und dann irgendwann hat sich dann dann ist er leider abgehauen nach england um dort sein
125470	129370	doktor zu machen aber dann habe ich wieder zurückgekötet weil ich mir gedacht habe als
129370	134410	eigentlich die gute kombination kollege zu haben den auch gleich noch so als hobby freund und
134410	153750	Freund hat, der von da her optimal stand. Den Benni kenne ich auch echt schon ungefähr so 20 Jahre oder so was in der Richtung aus unserem Tübingen. Die drei haben nämlich tatsächlich alle in Tübingen studiert, allerdings relativ unterschiedliche Sachen.
153750	162090	Also ich habe historische Archäologie, klassische Archäologie und Anthropologie gemacht.
162490	165530	Der Andreas war ein bisschen geistlicher unterwegs.
165670	170930	Der hat sich so mit Mittelalter und Geschichtswissenschaften beschäftigt.
171310	174870	Ich war da ein bisschen handfester, aber im Prinzip haben wir natürlich dann eine große Überlappung.
175410	177390	Und der Benni hat was total komisches gemacht.
177490	181250	Aber das sagt er lieber selber, weil ich möchte mich jetzt hier nicht schämen müssen.
185440	192940	Und ja, ansonsten bin ich jetzt hier auch mit der forensischen Anthropologie, aber auch mit der archäologischen Anthropologie in München noch zu Gange.
193660	197500	Und das mache ich halt nebenbei hauptsächlich zocke ich lieber.
199000	208720	Und zwar alles, also Computerspiele, Brettspiele, Tabletops, Wargaming, Pen-Paper-Rollenspiele.
208720	210320	Also wenn man es spielen kann, spiele ich es.
239250	240890	Ja, dann haben wir gleichzeitig angefangen.
240890	244250	dann haben wir gleichzeitig angefangen aber ich war nicht in der grundsuche sondern ich war in der
244250	452170	elften klasse aber genau ja super sehr witzig weil sie so normalen ja ach echt also ist ein
452170	456190	ganz gutes conversation piece ja das stimmt das ist auch auf partys wenn man mit lauter leuten
456190	460930	rumsteht wo es echt nichts zu reden gibt damit kann man dann doch immer noch fast so viel wie
460930	628950	mit wetter anfangen ja cool ach schau siehst du echt super ja was trotzdem es sind nur sport und
628950	1000530	das ist super genau und sie ruhig und es klingt eigentlich nur wie eine tonstörung die welt alle
1000530	1001750	Alle Oberfläche, genau.
1033000	1033400	Genau.
1037350	1038930	Das Salz soll super.
1041760	1043080	Und wir sind ja gerade mit dem
1043080	1045720	quasi mit dem Rettungsshuttle
1045720	1047520	raus. Es ist super beengt.
1137760	1138940	Haben wir denn ein Ziel?
1140420	1141900	Haben wir irgendwie Zugriff auf
1141900	1142820	unser Archiv?
1144860	1146140	Oder wisst ihr irgendetwas
1146140	1147800	von IEGO? Wir können natürlich hier fliegen,
1147900	1149940	bis wir keinen Treibstoff mehr haben. Aber eigentlich sollten wir uns
1149940	1151520	langsam Gedanken über ein Ziel machen.
1174470	1175850	Ja, das kann man sich denken.
1201120	1209620	Ja, ich wollte schauen, ob ich von IEGO irgendwas schon mal beisogelt oder gehört habe, was Umweltbedingungen angeht, aber offenbar nicht.
1212020	1231540	Die Luft ist atembar.
1232500	1233460	Okay, cool.
1302840	1304140	Sie steckt aber.
1305040	1341970	Wie ist denn die Außenthermologie? Was zeigt uns die Sensorik an?
1390420	1393740	Okay, das ist ja wie ein normaler Sommertag.
1402280	1403340	Die Luftfeuchtigkeit.
1403760	2276450	Wow. Haben wir so simple Kohlefilter-Masken? Ja. Genau. Ja, ist richtig gut. Die Inspiration. Aber das Potent Aptitude geht nur auf andere, nicht auf einen selber. Genau, das zu fest. Wahnsinn.
2276450	2499740	Aber die Droiden, so wie R2D2-Typen und sowas, die haben ja auch eine künstliche Intelligenz. Für die gilt das nicht.
2499740	4194090	Mhm. Du hast das ins Spiel gebracht. Nessu. Hahaha. Irgendwie schon, ja. Naja, der Plan war ja zur Turbo-Tour irgendwie zurückgekommen. Die steckt ja in dieser Schlucht drin. Die ist ja runtergerutscht und hat sich festgekeilt. Das war ja das Problem. Ja. Wie weit ist die dann noch reingerutscht? Das müssen wir jetzt rausnehmen. Gute Idee.
4389810	4682840	Vielleicht sollten wir als erstes und ich glaube es ist vernünftig, wenn wir beides machen, schauen ob wir sie überhaupt jemals wieder rauskriegen können. Ansonsten müssen wir schauen was wir mitnehmen können und dann mit dem Shuttle hier zu irgendeinem Ziel.
4682840	4753730	ja ein technisches material und also zur top muss müssen wir ohnehin egal wie also kennung machbar
4753730	4763660	ist das willst willst du mitkommen oder soll ich allerdings so mitnehmen kletter mir einfach nach
4763660	4769360	macht genau das was ich mache dann kommst du schon runter da bin ich mir sicher ganz so ist
4769360	4781420	ja auch nicht ja dann machen wir das soll man gleich andreas oder willst noch was anderes
4781420	4793630	fertig machen okay also was wir auf jeden fall machen wir nehmen uns trage behälter mit also
4793630	4797990	rucksäcke oder irgendwas was man hier zur not improvisieren können weil wenn die tür wird
4797990	4801810	komplett fest steckt dann ist es sinnvoll wenn man zumindest mal ein paar sachen mit zurücknehmen
4801810	4809430	können das heißt so was wie sehsäcke säcke boxen kisten rucksäcke oder was auch immer da in der
4809430	4839460	nicht umfinden würden auf jeden fall mitnehmen nach so tonn ist alles klar dass die lernen ja
4839460	4847680	aber wenn man die nicht rankommen wenn die im raum sind der komplett deswegen sicher sicher und so
4847680	4852840	lustig ist die klettert jetzt auch nicht dass man die dann mehrfach machen also deswegen gibt man
4852840	4858540	jetzt die hier die tonn ist einmal aus halbwegs ordentlich und dann nehmen die mitnehmen uns noch
4858540	4860160	was zu trinken mit, weil wir werden da
4860160	4862320	auf jeden Fall viel Wasser
4862320	4864240	verbrauchen und dann
4864240	4866100	klettern wir runter.
4876450	4877970	Also ich habe eine Scout-Routine,
4878550	4879650	mit der ich ja
4879650	4882110	eine Crawling, Climbing und Swimming
4882110	4883910	Speed habe, equal to
4883910	4886030	your walking speed. Das heißt,
4886470	4887850	ich kann im Prinzip so
4887850	4888830	Klettertouren machen,
4889870	4891930	automatisch wie normal gehen
4891930	4894410	und der Vorteil
4894410	4895490	ist, ich kann das auch
4895490	4897470	auf jemanden
4897470	4900470	ausdehnen, also auch auf mehrere Allies,
4901010	4902490	innerhalb von fünf Fuß. Das heißt,
4902670	4904790	wenn ein Kerl, wie ich es gesagt habe,
4904870	4906670	direkt hinter mir klettert
4906670	4907130	und
4907130	4910470	sozusagen dieselben Griffe
4910470	4912470	und Tritte benutzt, dann
4912470	4913550	hat er den Vorteil auch.
4951180	4952180	Ja, genau.
4953900	4954380	Genau,
4954540	4956220	und so machen wir es. Wir hetzen uns dann nicht
4956220	4958080	runter, weil wenn es rutschig ist,
4958080	4959960	ist Eile meistens nicht besonders
4959960	4960660	angesagt.
4960660	4975050	Aber wir haben ja im Prinzip eigentlich eine relativ hohe Klettergeschwindigkeit. Das heißt, wir bewegen uns da sicher und komfortabel runter. Zumindest ist das der Plan.
4975050	5084360	Warte, ich muss gerade die anderen Bilder mal da rein dazu machen. Gluster, Gluster. Aber die Augen reflektieren Licht eigenartig. Was könnte es denn sein? Das ist eine komische Kombination.
5084360	5109030	soll ich mal ein naturkunde wird probieren ja das hat alles der markt verbraucht also wenn man es
5109030	5114030	wenn man es nicht kennt macht man besseren boden drum rum und deswegen werde ich schauen dass ich
5114030	5121350	unsere klettergut ja auch so macht dass wir haben er von solchen höhlen und spalten und sowas abstand
5121350	5149560	halten also ich merke es immer mal weil falls es irgendwie ein sturm und vulkan ausbruch oder
5149560	5151980	oder irgendwie sonstige Unannehmlichkeiten gibt,
5152060	5153840	dann haben wir da zumindest mal Schutz.
5154840	5177660	Aber wie gesagt, im Moment machen wir lieber einen Bogen drumherum.
5177740	5177940	Genau.
5243100	5244620	Ja, ich sage lieber kletternd,
5244800	5246620	weil wir wissen gar nicht, wie tief der Schlamm ist.
5254040	5254100	Ja.
5266260	5270280	Ja, Komaru hat ja sein Komperzut sozusagen.
5271340	5275280	Wenn es irgendwie eine Art von Mundschutz oder Maske gab,
5275280	5277980	an Bord in dem Medizinkasten oder so,
5277980	5294420	Mir wird im Prinzip sogar erst mal so eine ganz einfache Medizin, Mund-Nasen-Maske reichen, damit sozusagen der Schwefelwasserstoff abgehalten wird, weil das kratzt auf den Schleimhäuten. Das ist unangenehm, das will ich nicht haben.
5294420	5321960	Also ich habe ein Matpack insgesamt, aber vielleicht, das war ja am Schiff. Ja, dann ist ja gut, dass ich einen eigenen habe. Ja, da bin ich froh.
5321960	5350040	Okay, genau. Also das ist ein bisschen... Ja, genau. Und so ein beißender Geruch, der ist unangenehm, den will ich nicht haben.
5350040	5459620	Aber es sieht zumindest nicht irreparabel zerstört aus. Das ist ja schon mal mehr als ich eigentlich erst mal vermutet hätte. Ein Blankmotor und Safe. Ist die Luft sauerstoffarm? Hier unten sammelt sich wahrscheinlich schweres Kohlendioxid und so an.
5459620	5513940	kallum gibt mir mal einen schluck von der art die maske wie tief ist es denn noch bis zu
5513940	6596800	das wird schwierig wenn er gehört wirklich zu den gibt gar nichts bescheid dass wir kommen macht
6596800	6903050	sind. Was Spezifisches,
6903230	6905090	worauf ich mich konzentrieren kann, oder
6905090	6919460	dann ist gut.
6968740	6969500	Wie viele?
6973900	7035290	Genau, das ist
7035290	7037090	schwer abzuschätzen für uns, wie nah wir
7037090	7037530	jetzt sind.
7054460	7056580	Okay, also da braucht man
7056580	7058540	auch ein bisschen. Vielleicht ist es auch gar nicht schlecht,
7058640	7060420	wenn wir ein bisschen mit Verzögerungen kommen.
7061040	7062520	Ist ja nicht ganz klar, ob das
7062520	7064620	wirklich freundliche Rettung oder eine Falle
7064620	7066460	ist. Das ist vielleicht
7066460	7068580	gar nicht schlecht, wenn wir...
7068680	7285860	Ja, das bespreche ich mit Kellum unterwegs, dass wir erstmal schauen, wie die Situation ist. Wenn wir an. Was ich mache, wenn ich sehe, dass die auf uns zukommt, da habe ich mich schon vorbereitet, dann aktiviere ich das. Ich sonde also einen starken Moschusgeruch ab, einen intensiven, um mich rum, der sie abwehren soll.
7285860	7288140	So, und jetzt mache ich meinen Geschicklichkeitswurf.
7293150	7294430	Ah ja, der ist dies.
7298640	7299020	Ah ja.
7338250	7451550	Eins wie ich bin hier das Raubtier.
7860690	7864410	Also, ich bin hier in der Höhle drin und Kellum ist ja noch draußen.
7865170	7869910	Jetzt sehe ich durchaus die Gefahr, dass sich die ganzen Viecher jetzt auf ihn stürzen.
7870050	7872950	Das heißt, ich werde mich da jetzt nicht in der Höhle gemütlich hinsetzen,
7873510	7877550	sondern als erstes mal gleich wieder rausgucken, ob ich sehe, was mit Kellum ist.
7877550	7896380	wird der angegriffen, dann helfe ich ihm.
7896940	7899820	Das heißt, ich gehe ihm entgegen, weil ich ja rechtssicher stehe
7899820	7903540	und helfe ihm das letzte Stück noch, damit er da problemlos nachkommt.
7909340	8333260	Ja, genau.
8333420	8335440	Ich glaube, du hast den Helmfunk, ja, genau.
8448940	8450380	So wie es aussieht, müssen wir zum Schiff.
8450600	8453540	Also ich muss das mit Kellum mal absprechen, weil ich die Information nicht habe.
8457240	8458500	Also wir müssen zum Schiff.
8459600	8461620	Wir sollten so schnell wie möglich dorthin kommen.
8461620	8504750	Wie schnell kannst du rennen? Beeilen wir uns. Genau, wir stehen quasi an dem Höhleneingang, das ist so ein Felsabsatz, so ein Plateau.
8504750	8612970	Ja, so, ganz kurz, wenn wir da jetzt, genau, bevor ich aber jetzt losrenne, ist der Weg vor uns frei oder sind da die Xandu? Genau, so machen wir das.
8621980	8623380	Ja, also ich werde auf jeden Fall
8623380	8623880	mein
8623880	8626840	Energieschild, den ich habe,
8627220	8627860	aktivieren,
8628640	8630920	falls ich gegen den Schild laufe, dass ich
8630920	8632660	da zumindest noch was dazwischen habe.
8633200	8635320	Ich meine Force Shield.
8640610	8641230	Ja, aber
8641230	8643150	ich habe tatsächlich keine
8643150	8645470	Erfahrung, wie weit von der
8645470	8647250	Schiffswand das tatsächlich entfernt ist.
8647250	8649130	Deswegen, bevor ich das dann unangenehm
8649130	8651210	ausprobiere, mache ich
8651210	8652150	lieber noch was dazwischen.
8678740	8680660	Ja, schräg stürzen ist halt nicht so einfach.
8681280	8762000	auch wenn du dran bleibst schon gibt die mühe los los los los los sagt der schild dann ist
